"s","a","r","sp"
259175,0,-1,259175
259175,0,-1,259165
259165,0,-1,259165
259165,0,-1,259165
259165,0,-1,259156
259156,0,-1,259156
259156,0,-1,259156
259156,0,-1,259156
259156,0,-1,259156
259156,0,-1,259156
259156,0,-1,259156
259156,0,-1,259147
259147,0,-1,258499
258499,0,-1,258499
258499,0,-1,258499
258499,0,-1,258490
258490,0,-1,258490
258490,0,-1,258490
258490,0,-1,258481
258481,0,-1,258481
258481,0,-1,253297
253297,0,-1,258481
258481,0,-1,294769
294769,0,-1,258472
258472,0,-1,258472
258472,0,-1,295408
295408,0,-1,259120
259120,0,-1,295408
295408,0,-1,259120
259120,0,-1,259120
259120,0,-1,259120
259120,0,-1,295417
295417,0,-1,295417
295417,0,-1,113977
113977,0,-1,77689
77689,0,-1,77698
77698,0,-1,113986
113986,0,-1,255310
255310,0,-1,219022
219022,0,-1,219022
219022,0,-1,219022
219022,0,-1,255310
255310,0,-1,219021
219021,0,-1,219021
219021,1,-1,641
641,0,-1,254648
254648,0,-1,254648
254648,0,-1,254648
254648,0,-1,254639
254639,0,-1,254639
254639,0,-1,254638
254638,0,-1,254629
254629,0,-1,254629
254629,0,-1,218332
218332,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,218332
218332,0,-1,254620
254620,0,-1,254620
254620,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254593
254593,0,-1,254593
254593,0,-1,254593
254593,0,-1,290881
290881,0,-1,249400
249400,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,290872
290872,0,-1,290881
290881,0,-1,182017
182017,0,-1,73153
73153,0,-1,73153
73153,0,-1,73162
73162,0,-1,254035
254035,0,-1,290323
290323,0,-1,290323
290323,1,-93,586
586,0,-1,254602
254602,0,-1,254602
254602,0,-1,254593
254593,0,-1,254593
254593,0,-1,254593
254593,0,-1,254593
254593,0,-1,249409
249409,0,-1,254584
254584,0,-1,290872
290872,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,290872
290872,0,-1,290881
290881,0,-1,182017
182017,0,-1,73153
73153,0,-1,73153
73153,0,-1,77698
77698,0,-1,26515
26515,0,-1,26515
26515,0,-1,21331
21331,0,-1,21340
21340,0,-1,21340
21340,0,-1,16156
16156,0,-1,21340
21340,0,-1,21340
21340,0,-1,21340
21340,0,-1,21340
21340,0,-1,21340
21340,0,-1,21340
21340,0,-1,57628
57628,0,-1,36901
36901,0,-1,36901
36901,0,-1,36901
36901,0,-1,36901
36901,0,-1,36901
36901,0,-1,36262
36262,0,-1,36262
36262,0,-1,31078
31078,0,-1,67366
67366,0,-1,52462
52462,0,-1,52462
52462,0,-1,16174
16174,0,-1,52462
52462,0,-1,10999
10999,0,-1,10999
10999,1,-235,641
641,0,-1,16193
16193,0,-1,21377
21377,0,-1,16193
16193,0,-1,21377
21377,0,-1,57664
57664,0,-1,62848
62848,0,-1,21376
21376,0,-1,16192
16192,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,73216
73216,0,-1,73216
73216,0,-1,36928
36928,0,-1,36928
36928,0,-1,36928
36928,0,-1,73216
73216,0,-1,73216
73216,0,-1,22105
22105,0,-1,22105
22105,0,-1,22105
22105,0,-1,22105
22105,0,-1,22105
22105,0,-1,16921
16921,0,-1,22105
22105,0,-1,22105
22105,0,-1,32473
32473,0,-1,32473
32473,0,-1,32473
32473,0,-1,37657
37657,0,-1,32473
32473,0,-1,32473
32473,0,-1,32473
32473,0,-1,98814
98814,0,-1,98814
98814,0,-1,98814
98814,0,-1,93630
93630,0,-1,93630
93630,0,-1,98814
98814,0,-1,98814
98814,0,-1,140286
140286,0,-1,98814
98814,0,-1,135102
135102,1,-103,641
641,0,-1,16193
16193,0,-1,57665
57665,0,-1,21377
21377,0,-1,21377
21377,0,-1,21376
21376,0,-1,21376
21376,0,-1,62848
62848,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,16192
16192,0,-1,16192
16192,0,-1,21376
21376,0,-1,21376
21376,0,-1,57664
57664,0,-1,21376
21376,0,-1,20810
20810,0,-1,25994
25994,0,-1,20810
20810,0,-1,25993
25993,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,73216
73216,0,-1,36928
36928,0,-1,73216
73216,0,-1,36928
36928,0,-1,36928
36928,0,-1,36928
36928,0,-1,73216
73216,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,20809
20809,0,-1,25993
25993,0,-1,25993
25993,0,-1,25993
25993,0,-1,20809
20809,0,-1,20809
20809,0,-1,31177
31177,0,-1,31177
31177,0,-1,36361
36361,0,-1,32473
32473,0,-1,37657
37657,0,-1,32473
32473,1,-1,2585
2585,0,-1,178841
178841,0,-1,178841
178841,0,-1,101081
101081,0,-1,142553
142553,0,-1,178841
178841,0,-1,101081
101081,0,-1,292889
292889,0,-1,256601
256601,0,-1,256601
256601,0,-1,292889
292889,0,-1,292880
292880,0,-1,256592
256592,0,-1,256583
256583,0,-1,256583
256583,0,-1,256583
256583,0,-1,256573
256573,0,-1,256573
256573,0,-1,256573
256573,0,-1,256573
256573,0,-1,215092
215092,0,-1,256564
256564,0,-1,256564
256564,0,-1,256564
256564,0,-1,256564
256564,0,-1,256564
256564,0,-1,256555
256555,0,-1,256555
256555,0,-1,256555
256555,0,-1,256555
256555,0,-1,256546
256546,0,-1,256546
256546,0,-1,256546
256546,0,-1,256537
256537,0,-1,256537
256537,0,-1,256537
256537,0,-1,256537
256537,0,-1,292825
292825,0,-1,256528
256528,0,-1,292816
292816,0,-1,256528
256528,0,-1,256528
256528,0,-1,256528
256528,0,-1,255880
255880,0,-1,255880
255880,0,-1,255880
255880,1,-4,1936
1936,0,-1,17488
17488,0,-1,22672
22672,0,-1,22672
22672,0,-1,58960
58960,0,-1,22672
22672,0,-1,27856
27856,0,-1,74512
74512,0,-1,38224
38224,0,-1,74512
74512,0,-1,38224
38224,0,-1,41464
41464,0,-1,41464
41464,0,-1,77752
77752,0,-1,135426
135426,0,-1,135426
135426,0,-1,176898
176898,0,-1,99138
99138,0,-1,140610
140610,0,-1,135425
135425,0,-1,176897
176897,0,-1,140609
140609,0,-1,176897
176897,0,-1,135425
135425,0,-1,176897
176897,0,-1,99137
99137,0,-1,140609
140609,0,-1,182081
182081,0,-1,290945
290945,0,-1,290945
290945,0,-1,290945
290945,0,-1,254648
254648,0,-1,254648
254648,0,-1,254639
254639,0,-1,218351
218351,0,-1,254639
254639,0,-1,254629
254629,0,-1,254629
254629,0,-1,213157
213157,0,-1,254629
254629,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,1,-55,1936
1936,0,-1,22672
22672,0,-1,22672
22672,0,-1,22672
22672,0,-1,22672
22672,0,-1,27856
27856,0,-1,17488
17488,0,-1,74512
74512,0,-1,38224
38224,0,-1,74512
74512,0,-1,38224
38224,0,-1,41464
41464,0,-1,77752
77752,0,-1,77752
77752,0,-1,135426
135426,0,-1,140610
140610,0,-1,135426
135426,0,-1,135426
135426,0,-1,140610
140610,0,-1,140609
140609,0,-1,176897
176897,0,-1,176897
176897,0,-1,176897
176897,0,-1,176897
176897,0,-1,176897
176897,0,-1,99137
99137,0,-1,135425
135425,0,-1,218369
218369,0,-1,290945
290945,0,-1,254657
254657,0,-1,254648
254648,0,-1,290936
290936,0,-1,249464
249464,0,-1,254648
254648,0,-1,254639
254639,0,-1,254639
254639,0,-1,254638
254638,0,-1,213157
213157,0,-1,254629
254629,0,-1,254629
254629,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,1,-150,1234
1234,0,-1,255250
255250,0,-1,255250
255250,0,-1,255241
255241,0,-1,250057
250057,0,-1,255241
255241,0,-1,255241
255241,0,-1,255232
255232,0,-1,291520
291520,0,-1,291520
291520,0,-1,255232
255232,0,-1,255232
255232,0,-1,255232
255232,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,290881
290881,0,-1,290881
290881,0,-1,145729
145729,0,-1,73153
73153,0,-1,73162
73162,0,-1,113986
113986,0,-1,16823
16823,0,-1,16832
16832,0,-1,16832
16832,0,-1,22016
22016,0,-1,63488
63488,0,-1,63487
63487,0,-1,68680
68680,0,-1,68680
68680,0,-1,27208
27208,0,-1,27208
27208,0,-1,27208
27208,0,-1,32392
32392,0,-1,22024
22024,0,-1,16840
16840,0,-1,22024
22024,0,-1,22024
22024,0,-1,16840
16840,0,-1,58312
58312,0,-1,93467
93467,0,-1,57179
57179,0,-1,57179
57179,0,-1,135425
135425,0,-1,176897
176897,0,-1,140609
140609,0,-1,99137
99137,0,-1,57665
57665,0,-1,57665
57665,0,-1,21377
21377,1,-201,4530
4530,0,-1,108210
108210,0,-1,144498
144498,0,-1,144498
144498,0,-1,144498
144498,0,-1,139314
139314,0,-1,180786
180786,0,-1,144498
144498,0,-1,144498
144498,0,-1,103025
103025,0,-1,103025
103025,0,-1,180785
180785,0,-1,180785
180785,0,-1,139313
139313,0,-1,144497
144497,0,-1,180785
180785,0,-1,103025
103025,0,-1,294833
294833,0,-1,185969
185969,0,-1,258545
258545,0,-1,294833
294833,0,-1,294176
294176,0,-1,257888
257888,0,-1,257879
257879,0,-1,257879
257879,0,-1,257879
257879,0,-1,216397
216397,0,-1,257869
257869,0,-1,257869
257869,0,-1,216388
216388,0,-1,257860
257860,0,-1,216388
216388,0,-1,257860
257860,0,-1,257860
257860,0,-1,257860
257860,0,-1,257860
257860,0,-1,257851
257851,0,-1,257851
257851,0,-1,257851
257851,0,-1,257851
257851,0,-1,257842
257842,0,-1,257842
257842,0,-1,257842
257842,0,-1,257833
257833,0,-1,257833
257833,0,-1,257833
257833,0,-1,257833
257833,0,-1,294121
294121,0,-1,257824
257824,0,-1,294112
294112,0,-1,259120
259120,0,-1,259120
259120,1,-9,3196
3196,0,-1,257212
257212,0,-1,257212
257212,0,-1,257212
257212,0,-1,257212
257212,0,-1,257212
257212,0,-1,257203
257203,0,-1,257203
257203,0,-1,257203
257203,0,-1,257203
257203,0,-1,257194
257194,0,-1,257194
257194,0,-1,257194
257194,0,-1,257194
257194,0,-1,257185
257185,0,-1,251353
251353,0,-1,256537
256537,0,-1,256537
256537,0,-1,256528
256528,0,-1,251344
251344,0,-1,292816
292816,0,-1,256528
256528,0,-1,256528
256528,0,-1,256528
256528,0,-1,256528
256528,0,-1,256528
256528,0,-1,292816
292816,0,-1,292825
292825,0,-1,183961
183961,0,-1,75097
75097,0,-1,75097
75097,0,-1,77698
77698,0,-1,100435
100435,0,-1,136723
136723,0,-1,100435
100435,0,-1,141907
141907,0,-1,136723
136723,0,-1,53779
53779,0,-1,95251
95251,0,-1,53779
53779,0,-1,95251
95251,0,-1,105619
105619,0,-1,141907
141907,0,-1,100434
100434,0,-1,178194
178194,1,0,641
641,0,-1,254648
254648,0,-1,254648
254648,0,-1,254648
254648,0,-1,254639
254639,0,-1,254639
254639,0,-1,254629
254629,0,-1,254629
254629,0,-1,254629
254629,0,-1,254629
254629,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254593
254593,0,-1,254593
254593,0,-1,254593
254593,0,-1,254593
254593,0,-1,290881
290881,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,290872
290872,0,-1,290881
290881,0,-1,145729
145729,0,-1,73153
73153,0,-1,73153
73153,0,-1,73162
73162,0,-1,254035
254035,0,-1,254035
254035,0,-1,290323
290323,0,-1,290332
290332,0,-1,290332
290332,1,-128,1882
1882,0,-1,255898
255898,0,-1,255898
255898,0,-1,255889
255889,0,-1,255889
255889,0,-1,255889
255889,0,-1,250057
250057,0,-1,255232
255232,0,-1,291520
291520,0,-1,255232
255232,0,-1,255232
255232,0,-1,255232
255232,0,-1,255232
255232,0,-1,255232
255232,0,-1,255232
255232,0,-1,255232
255232,0,-1,291520
291520,0,-1,291529
291529,0,-1,146377
146377,0,-1,73801
73801,0,-1,73810
73810,0,-1,77698
77698,0,-1,178841
178841,0,-1,178841
178841,0,-1,137369
137369,0,-1,178841
178841,0,-1,101081
101081,0,-1,59609
59609,0,-1,18137
18137,0,-1,23321
23321,0,-1,18137
18137,0,-1,23321
23321,0,-1,95897
95897,0,-1,23321
23321,0,-1,23321
23321,0,-1,23320
23320,0,-1,23320
23320,0,-1,18136
18136,0,-1,23320
23320,0,-1,23320
23320,0,-1,18136
18136,0,-1,23320
23320,0,-1,23320
23320,0,-1,23320
23320,0,-1,64792
64792,1,0,640
640,0,-1,41464
41464,0,-1,77752
77752,0,-1,77752
77752,0,-1,254629
254629,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254593
254593,0,-1,254593
254593,0,-1,254593
254593,0,-1,254593
254593,0,-1,290872
290872,0,-1,290872
290872,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,249400
249400,0,-1,290872
290872,0,-1,290881
290881,0,-1,218305
218305,0,-1,109441
109441,0,-1,109441
109441,0,-1,110746
110746,0,-1,26182
26182,0,-1,20998
20998,0,-1,21007
21007,0,-1,21007
21007,0,-1,26191
26191,0,-1,21007
21007,0,-1,21088
21088,1,-10000,604
604,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254593
254593,0,-1,254593
254593,0,-1,254593
254593,0,-1,290881
290881,0,-1,254584
254584,0,-1,290872
290872,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,290872
290872,0,-1,290881
290881,0,-1,145729
145729,0,-1,73153
73153,0,-1,73162
73162,0,-1,77698
77698,0,-1,21322
21322,0,-1,21331
21331,0,-1,21331
21331,0,-1,21331
21331,0,-1,21331
21331,0,-1,21331
21331,0,-1,21340
21340,0,-1,21340
21340,0,-1,16156
16156,0,-1,21340
21340,0,-1,16156
16156,0,-1,16156
16156,0,-1,98534
98534,0,-1,93350
93350,0,-1,98533
98533,0,-1,134830
134830,0,-1,57070
57070,1,-14,645
645,0,-1,145797
145797,0,-1,145796
145796,0,-1,145796
145796,0,-1,145796
145796,0,-1,145796
145796,0,-1,104324
104324,0,-1,104324
104324,0,-1,104324
104324,0,-1,104324
104324,0,-1,104324
104324,0,-1,99140
99140,0,-1,62852
62852,0,-1,99140
99140,0,-1,93956
93956,0,-1,93956
93956,0,-1,93956
93956,0,-1,99140
99140,0,-1,99139
99139,0,-1,135427
135427,0,-1,135427
135427,0,-1,99139
99139,0,-1,93955
93955,0,-1,99139
99139,0,-1,140611
140611,0,-1,140611
140611,0,-1,140611
140611,0,-1,140611
140611,0,-1,140611
140611,0,-1,140611
140611,0,-1,99139
99139,0,-1,104323
104323,0,-1,104323
104323,0,-1,140610
140610,0,-1,140610
140610,0,-1,104322
104322,0,-1,99138
99138,0,-1,99138
99138,0,-1,99138
99138,0,-1,99138
99138,0,-1,99138
99138,0,-1,140610
140610,0,-1,99138
99138,0,-1,99138
99138,0,-1,182082
182082,0,-1,140610
140610,0,-1,99138
99138,0,-1,140610
140610,0,-1,140610
140610,0,-1,176897
176897,0,-1,140609
140609,0,-1,176897
176897,0,-1,135425
135425,0,-1,135425
135425,1,-7,604
604,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254593
254593,0,-1,254593
254593,0,-1,249409
249409,0,-1,254584
254584,0,-1,254584
254584,0,-1,290872
290872,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,290872
290872,0,-1,290881
290881,0,-1,145729
145729,0,-1,73153
73153,0,-1,73153
73153,0,-1,73162
73162,0,-1,254035
254035,0,-1,254035
254035,0,-1,290323
290323,0,-1,290332
290332,0,-1,290332
290332,0,-1,290332
290332,0,-1,254035
254035,0,-1,254035
254035,0,-1,254035
254035,0,-1,254035
254035,0,-1,290314
290314,0,-1,290314
290314,0,-1,254026
254026,0,-1,254026
254026,0,-1,254017
254017,0,-1,254017
254017,0,-1,254017
254017,0,-1,290305
290305,0,-1,254017
254017,0,-1,248833
248833,0,-1,254017
254017,1,-9,643
643,0,-1,52483
52483,0,-1,140611
140611,0,-1,99139
99139,0,-1,140611
140611,0,-1,93955
93955,0,-1,140611
140611,0,-1,140611
140611,0,-1,140611
140611,0,-1,52483
52483,0,-1,176899
176899,0,-1,140611
140611,0,-1,140611
140611,0,-1,135426
135426,0,-1,140610
140610,0,-1,99138
99138,0,-1,99138
99138,0,-1,99138
99138,0,-1,140610
140610,0,-1,140610
140610,0,-1,99138
99138,0,-1,135426
135426,0,-1,99138
99138,0,-1,176898
176898,0,-1,176898
176898,0,-1,135426
135426,0,-1,140610
140610,0,-1,135426
135426,0,-1,140610
140610,0,-1,135425
135425,0,-1,99137
99137,0,-1,140609
140609,0,-1,135425
135425,0,-1,176897
176897,0,-1,135425
135425,0,-1,135425
135425,0,-1,99137
99137,0,-1,57665
57665,0,-1,21377
21377,0,-1,21377
21377,0,-1,21377
21377,0,-1,16193
16193,0,-1,21377
21377,0,-1,16193
16193,0,-1,16193
16193,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,57664
57664,0,-1,21376
21376,1,0,643
643,0,-1,176899
176899,0,-1,104323
104323,0,-1,176898
176898,0,-1,99138
99138,0,-1,140610
140610,0,-1,176898
176898,0,-1,140610
140610,0,-1,140610
140610,0,-1,99138
99138,0,-1,176898
176898,0,-1,140610
140610,0,-1,99138
99138,0,-1,135426
135426,0,-1,135426
135426,0,-1,140610
140610,0,-1,140610
140610,0,-1,140610
140610,0,-1,135426
135426,0,-1,140609
140609,0,-1,140609
140609,0,-1,135425
135425,0,-1,135425
135425,0,-1,176897
176897,0,-1,135425
135425,0,-1,176897
176897,0,-1,99137
99137,0,-1,254657
254657,0,-1,254657
254657,0,-1,290945
290945,0,-1,290945
290945,0,-1,254648
254648,0,-1,254648
254648,0,-1,218360
218360,0,-1,254639
254639,0,-1,254639
254639,0,-1,254638
254638,0,-1,254629
254629,0,-1,254629
254629,0,-1,254629
254629,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,1,-10000,3224
3224,0,-1,257240
257240,0,-1,252056
252056,0,-1,257231
257231,0,-1,257231
257231,0,-1,257231
257231,0,-1,257221
257221,0,-1,257221
257221,0,-1,257221
257221,0,-1,257221
257221,0,-1,215740
215740,0,-1,257212
257212,0,-1,257212
257212,0,-1,257212
257212,0,-1,257212
257212,0,-1,257212
257212,0,-1,257203
257203,0,-1,257203
257203,0,-1,257203
257203,0,-1,257203
257203,0,-1,257194
257194,0,-1,257194
257194,0,-1,257194
257194,0,-1,257185
257185,0,-1,257185
257185,0,-1,251353
251353,0,-1,256537
256537,0,-1,256537
256537,0,-1,256528
256528,0,-1,256528
256528,0,-1,256528
256528,0,-1,256528
256528,0,-1,256528
256528,0,-1,256528
256528,0,-1,256528
256528,0,-1,256528
256528,0,-1,292816
292816,0,-1,292825
292825,0,-1,147673
147673,0,-1,75097
75097,0,-1,75106
75106,0,-1,77698
77698,0,-1,95251
95251,0,-1,100435
100435,0,-1,141907
141907,0,-1,141907
141907,0,-1,100435
100435,0,-1,141907
141907,0,-1,141907
141907,0,-1,141907
141907,1,0,642
642,0,-1,99138
99138,0,-1,99138
99138,0,-1,140610
140610,0,-1,135426
135426,0,-1,140610
140610,0,-1,135426
135426,0,-1,135426
135426,0,-1,135426
135426,0,-1,140609
140609,0,-1,99137
99137,0,-1,140609
140609,0,-1,99137
99137,0,-1,176897
176897,0,-1,140609
140609,0,-1,176897
176897,0,-1,135425
135425,0,-1,62849
62849,0,-1,57665
57665,0,-1,21377
21377,0,-1,21377
21377,0,-1,16193
16193,0,-1,21377
21377,0,-1,16193
16193,0,-1,21377
21377,0,-1,57664
57664,0,-1,62848
62848,0,-1,21376
21376,0,-1,16192
16192,0,-1,21376
21376,0,-1,21376
21376,0,-1,16192
16192,0,-1,62848
62848,0,-1,21376
21376,0,-1,21376
21376,0,-1,26560
26560,0,-1,57664
57664,0,-1,73216
73216,0,-1,36928
36928,0,-1,36928
36928,0,-1,36928
36928,0,-1,36928
36928,0,-1,73216
73216,0,-1,73216
73216,0,-1,21457
21457,0,-1,16273
16273,0,-1,21457
21457,0,-1,26641
26641,0,-1,26641
26641,0,-1,26641
26641,0,-1,21457
21457,0,-1,21457
21457,0,-1,31825
31825,0,-1,31825
31825,1,-38,1936
1936,0,-1,38224
38224,0,-1,74512
74512,0,-1,74512
74512,0,-1,98814
98814,0,-1,140286
140286,0,-1,98814
98814,0,-1,93630
93630,0,-1,98814
98814,0,-1,98814
98814,0,-1,93630
93630,0,-1,98814
98814,0,-1,98814
98814,0,-1,98814
98814,0,-1,98814
98814,0,-1,140286
140286,0,-1,98814
98814,0,-1,98814
98814,0,-1,140286
140286,0,-1,93629
93629,0,-1,98813
98813,0,-1,93629
93629,0,-1,103997
103997,0,-1,98813
98813,0,-1,98813
98813,0,-1,62525
62525,0,-1,57341
57341,0,-1,15869
15869,0,-1,15869
15869,0,-1,15869
15869,0,-1,15869
15869,0,-1,21053
21053,0,-1,62525
62525,0,-1,15869
15869,0,-1,57341
57341,0,-1,57340
57340,0,-1,15868
15868,0,-1,62524
62524,0,-1,21052
21052,0,-1,15868
15868,0,-1,21052
21052,0,-1,26236
26236,0,-1,15868
15868,0,-1,21052
21052,0,-1,21052
21052,0,-1,21052
21052,0,-1,21052
21052,0,-1,31420
31420,0,-1,31420
31420,0,-1,31420
31420,1,-6,1292
1292,0,-1,104972
104972,0,-1,99788
99788,0,-1,136076
136076,0,-1,99788
99788,0,-1,136076
136076,0,-1,94604
94604,0,-1,99788
99788,0,-1,63499
63499,0,-1,99787
99787,0,-1,136075
136075,0,-1,141259
141259,0,-1,99787
99787,0,-1,136075
136075,0,-1,141259
141259,0,-1,141259
141259,0,-1,141259
141259,0,-1,141259
141259,0,-1,99787
99787,0,-1,177547
177547,0,-1,141259
141259,0,-1,99787
99787,0,-1,141259
141259,0,-1,104970
104970,0,-1,177546
177546,0,-1,99786
99786,0,-1,136074
136074,0,-1,141258
141258,0,-1,99786
99786,0,-1,99786
99786,0,-1,99786
99786,0,-1,99786
99786,0,-1,99786
99786,0,-1,141258
141258,0,-1,141258
141258,0,-1,141258
141258,0,-1,136074
136074,0,-1,141258
141258,0,-1,136074
136074,0,-1,177545
177545,0,-1,136073
136073,0,-1,136073
136073,0,-1,177545
177545,0,-1,177545
177545,0,-1,141257
141257,0,-1,141257
141257,0,-1,136073
136073,0,-1,291593
291593,0,-1,291593
291593,0,-1,291593
291593,0,-1,291584
291584,1,-9,1936
1936,0,-1,22672
22672,0,-1,22672
22672,0,-1,22672
22672,0,-1,58960
58960,0,-1,27856
27856,0,-1,58960
58960,0,-1,74512
74512,0,-1,38224
38224,0,-1,38224
38224,0,-1,38224
38224,0,-1,41464
41464,0,-1,77752
77752,0,-1,77752
77752,0,-1,140610
140610,0,-1,135426
135426,0,-1,140610
140610,0,-1,140610
140610,0,-1,135426
135426,0,-1,135425
135425,0,-1,135425
135425,0,-1,176897
176897,0,-1,135425
135425,0,-1,176897
176897,0,-1,176897
176897,0,-1,135425
135425,0,-1,135425
135425,0,-1,57665
57665,0,-1,99137
99137,0,-1,21377
21377,0,-1,21377
21377,0,-1,21377
21377,0,-1,57665
57665,0,-1,21377
21377,0,-1,21377
21377,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,16192
16192,0,-1,21376
21376,0,-1,62848
62848,0,-1,21376
21376,0,-1,21376
21376,0,-1,21376
21376,0,-1,291674
291674,0,-1,255386
255386,0,-1,250202
250202,0,-1,254810
254810,0,-1,219008
219008,0,-1,255296
255296,1,-13,1288
1288,0,-1,22024
22024,0,-1,16840
16840,0,-1,63496
63496,0,-1,22024
22024,0,-1,22024
22024,0,-1,22024
22024,0,-1,98652
98652,0,-1,98652
98652,0,-1,93467
93467,0,-1,93467
93467,0,-1,98651
98651,0,-1,98651
98651,0,-1,98651
98651,0,-1,98651
98651,0,-1,51995
51995,0,-1,57179
57179,0,-1,15707
15707,0,-1,20891
20891,0,-1,15707
15707,0,-1,20891
20891,0,-1,20891
20891,0,-1,20891
20891,0,-1,15707
15707,0,-1,15707
15707,0,-1,20890
20890,0,-1,15706
15706,0,-1,15706
15706,0,-1,20890
20890,0,-1,15706
15706,0,-1,20890
20890,0,-1,15706
15706,0,-1,20890
20890,0,-1,20890
20890,0,-1,20890
20890,0,-1,20890
20890,0,-1,20890
20890,0,-1,22106
22106,0,-1,16922
16922,0,-1,22106
22106,0,-1,22105
22105,0,-1,22105
22105,0,-1,27289
27289,0,-1,27289
27289,0,-1,22105
22105,0,-1,22105
22105,0,-1,22105
22105,0,-1,22105
22105,0,-1,22105
22105,0,-1,22105
22105,0,-1,22105
22105,0,-1,22105
22105,0,-1,135184
135184,0,-1,140368
140368,1,0,604
604,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254620
254620,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254611
254611,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254602
254602,0,-1,254593
254593,0,-1,254593
254593,0,-1,249409
249409,0,-1,254593
254593,0,-1,290872
290872,0,-1,290872
290872,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,254584
254584,0,-1,290872
290872,0,-1,290881
290881,0,-1,145729
145729,0,-1,73153
73153,0,-1,73162
73162,0,-1,77698
77698,0,-1,26506
26506,0,-1,21331
21331,0,-1,21331
21331,0,-1,16147
16147,0,-1,21331
